収,攴,take in,"シュウ、おさ-める、おさ-まる shū, osa-meru, osa-maru",4
宗,宀,religion,"シュウ、ソウ shū, sō",8
就,尢,concerning,"シュウ、（ジュ）、つ-く、つ-ける shū, (ju), tsu-ku, tsu-keru",12
衆,血,masses,"シュウ、（シュ） shū, (shu)",12
従,彳,obey,"ジュウ、（ショウ）、（ジュ）、したが-う、したが-える jū, (shō), (ju), shitaga-u, shitaga-eru",10
縦,糸,vertical,"ジュウ、たて jū, tate",16
縮,糸,shrink,"シュク、ちぢ-む、ちぢ-まる、ちぢ-める、ちぢ-れる、ちぢ-らす shuku, chiji-mu, chiji-maru, chiji-meru, chiji-reru, chiji-rasu",17
熟,火,ripen,"ジュク、う-れる juku, u-reru",15
純,糸,genuine,ジュン jun,10
処,虍,dispose,ショ sho,5
署,网,government office,ショ sho,13
諸,言,various,ショ sho,15
除,阜,exclude,"ジョ、（ジ）、のぞ-く jo, (ji), nozo-ku",10
将,寸,leader,ショウ shō,10
傷,人,wound,"ショウ、きず、いた-む、いた-める shō, kizu, ita-mu, ita-meru",13
障,阜,hurt,"ショウ、さわ-る shō, sawa-ru",14
城,土,castle,"ジョウ、しろ jō, shiro",9
蒸,艸,steam,"ジョウ、む-す、む-れる、む-らす jō, mu-su, mu-reru, mu-rasu",13
針,金,needle,"シン、はり shin, hari",10
仁,人,humanity,"ジン、（ニ） jin, (ni)",4
垂,土,droop,"スイ、た-れる、た-らす sui, ta-reru, ta-rasu",8
推,手,infer,"スイ、お-す sui, o-su",11
寸,寸,measurement,スン sun,3
盛,皿,prosper,"セイ、（ジョウ）、も-る、さか-る、さか-ん sei, (jō), mo-ru, saka-ru, saka-n",11
聖,耳,holy,セイ sei,13
誠,言,sincerity,"セイ、まこと sei, makoto",13
宣,宀,proclaim,セン sen,9
専,寸,specialty,"セン、もっぱ-ら sen, moppa-ra",9
泉,水,spring,"セン、いずみ sen, izumi",9
洗,水,wash,"セン、あら-う sen, ara-u",9
染,木,dye,"セン、そ-める、そ-まる、し-みる、し-み sen, so-meru, so-maru, shi-miru, shi-mi",9
善,口,good,"ゼン、よ-い zen, yo-i",12
奏,大,play music,"ソウ、かな-でる sō, kana-deru",9
窓,穴,window,"ソウ、まど sō, mado",11
創,刀,create,"ソウ、つく-る sō, tsuku-ru",12
装,衣,attire,"ソウ、ショウ、よそお-う sō, shō, yosoo-u",12
層,尸,stratum,ソウ sō,14
操,手,maneuver,"ソウ、みさお、あやつ-る sō, misao, ayatsu-ru",16
蔵,艸,warehouse,"ゾウ、くら zō, kura",15
臓,肉,entrails,ゾウ zō,19
存,子,suppose,"ソン、ゾン son, zon",6
尊,寸,revered,"ソン、たっと-い、とうと-い、たっと-ぶ、とうと-ぶ son, tatto-i, tōto-i, tatto-bu, tōto-bu",12
宅,宀,home,タク taku,6
担,手,shouldering,"タン、かつ-ぐ、にな-う tan, katsu-gu, nina-u",8
探,手,grope,"タン、さぐ-る、さが-す tan, sagu-ru, saga-su",11
誕,言,nativity,タン tan,15
段,殳,steps,ダン dan,9
暖,日,warmth,"ダン、あたた-か、あたた-かい、あたた-まる、あたた-める dan, atata-ka, atata-kai, atata-maru, atata-meru",13
値,人,value,"チ、ね、あたい chi, ne, atai",10
宙,宀,mid-air,チュウ chū,8
忠,心,loyalty,チュウ chū,8
著,艸,renowned,"チョ、あらわ-す、いちじる-しい cho, arawa-su, ichijiru-shii",11
庁,广,government office,チョウ chō,5
頂,頁,place on the head,"チョウ、いただ-く、いただき chō, itada-ku, itadaki",11
潮,水,tide,"チョウ、しお chō, shio",15
賃,貝,fare,チン chin,13
痛,疒,pain,"ツウ、いた-い、いた-む、いた-める tsū, ita-i, ita-mu, ita-meru",12
展,尸,expand,テン ten,10
討,言,chastise,"トウ、う-つ tō, u-tsu",10
党,黑,group,トウ tō,10
糖,米,sugar,トウ tō,16
届,尸,deliver,"とど-ける、とど-く todo-keru, todo-ku",8
難,隹,difficult,"ナン、かた-い、むずか-しい nan, kata-i, muzuka-shii",18
乳,乙,milk,"ニュウ、ちち、ち nyū, chichi, chi",8
認,言,recognize,"ニン、みと-める nin, mito-meru",14
納,糸,settlement,"ノウ、（ナッ）、（ナ）、（ナン）、（トウ）、おさ-める、おさ-まる nō, (na'), (na), (nan), (tō), osa-meru, osa-maru",10
脳,肉,brain,ノウ nō,11
派,水,sect,ハ ha,9
拝,手,worship,"ハイ、おが-む hai, oga-mu",8
背,肉,back,"ハイ、せ、せい、そむ-く、そむ-ける hai, se, sei, somu-ku, somu-keru",9
肺,肉,lungs,ハイ hai,9
俳,人,haiku,ハイ hai,10
班,玉,squad,ハン han,10
晩,日,nightfall,バン ban,12
否,口,negate,"ヒ、いな hi, ina",7
批,手,criticism,ヒ hi,7
秘,示,secret,"ヒ、ひ-める hi, hi-meru",10
腹,肉,abdomen,"フク、はら fuku, hara",13
奮,大,stirred up,"フン、ふる-う fun, furu-u",16
並,立,line-up,"ヘイ、なみ、なら-べる、なら-ぶ、なら-びに hei, nami, nara-beru, nara-bu, nara-bini",8
陛,阜,highness,ヘイ hei,10
閉,門,closed,"ヘイ、と-じる、と-ざす、し-める、し-まる hei, to-jiru, to-zasu, shi-meru, shi-maru",11
片,片,one-sided,"ヘン、かた hen, kata",4
補,衣,supplement,"ホ、おぎな-う ho, ogina-u",12
暮,日,livelihood,"ボ、く-れる、く-らす bo, ku-reru, ku-rasu",14
宝,宀,treasure,"ホウ、たから hō, takara",8
訪,言,visit,"ホウ、おとず-れる、たず-ねる hō, otozu-reru, tazu-neru",11
亡,亠,deceased,"ボウ、（モウ）、な-い bō, (mō), na-i",3
忘,心,forget,"ボウ、わす-れる bō, wasu-reru",7
棒,木,rod,ボウ bō,12
枚,木,sheet of...,マイ mai,8
幕,巾,curtain,"マク、バク maku, baku",13
密,宀,secrecy,ミツ mitsu,11
盟,皿,alliance,メイ mei,13
模,木,imitation,"モ、ボ mo, bo",14
訳,言,translate,"ヤク、わけ yaku, wake",11
郵,邑,mail,ユウ yū,11
優,人,superior,"ユウ、やさ-しい、すぐ-れる yū, yasa-shii, sugu-reru",17
幼,幺,infancy,"ヨウ、おさな-い yō, osana-i",5
欲,欠,longing,"ヨク、ほっ-する、ほ-しい yoku, ho'-suru, ho-shii",11
翌,羽,the following,ヨク yoku,11
乱,乙,riot,"ラン、みだ-れる、みだ-す ran, mida-reru, mida-su",7
卵,卩,egg,"ラン、たまご ran, tamago",7
覧,見,perusal,ラン ran,17
裏,衣,back,"リ、うら ri, ura",13
律,彳,law,"リツ、（リチ） ritsu, (richi)",9
臨,臣,look to,"リン、のぞ-む rin, nozo-mu",18
朗,月,melodious,"ロウ、ほが-らか rō, hoga-raka",10
論,言,theory,ロン ron,15
亜,二,sub-,ア a,7
哀,口,pathetic,"アイ、あわ-れ、あわ-れむ ai, awa-re, awa-remu",9
挨,手,push open,アイ ai,10
曖,日,not clear,アイ ai,17
握,手,grip,"アク、にぎ-る aku, nigi-ru",12
扱,手,handle,あつか-う atsuka-u,6
宛,宀,allocate,あ-てる a-teru,8
嵐,山,storm,あらし arashi,12
依,人,reliant,"イ、（エ） i, (e)",8
威,女,intimidate,イ i,9
為,爪,do,イ i,9
畏,田,fear,"イ、おそ-れる i, oso-reru",9
尉,寸,military officer,イ i,11
萎,艸,wither,"イ、な-える i, na-eru",11
偉,人,admirable,"イ、えら-い i, era-i",12
椅,木,chair,イ i,12
彙,彐,same kind,イ i,13
違,辵,differ,"イ、ちが-う、ちが-える i, chiga-u, chiga-eru",13
維,糸,fiber,イ i,14
慰,心,consolation,"イ、なぐさ-める、なぐさ-む i, nagusa-meru, nagusa-mu",15
緯,糸,horizontal,イ i,16
壱,士,one (falsification prevention),イチ ichi,7
逸,辵,deviate,イツ itsu,11
茨,艸,thorn,（いばら）[6] (ibara),9
芋,艸,potato,いも imo,6
咽,口,throat,イン in,9
姻,女,matrimony,イン in,9
淫,水,lewdness,"イン、みだ-ら in, mida-ra",11
陰,阜,shade,"イン、かげ、かげ-る in, kage, kage-ru",11
隠,阜,conceal,"イン、かく-す、かく-れる in, kaku-su, kaku-reru",14
韻,音,rhyme,イン in,19
唄,口,songs with shamisen,（うた） (uta),10
鬱,鬯,gloom,ウツ utsu,29
畝,田,furrow,うね une,10
浦,水,bay,うら ura,10
詠,言,recitation,"エイ、よ-む ei, yo-mu",12
影,彡,shadow,"エイ、かげ ei, kage",15
鋭,金,pointed,"エイ、するど-い ei, surudo-i",15
疫,疒,epidemic,"エキ、（ヤク） eki, (yaku)",9
悦,心,ecstasy,エツ etsu,10
越,走,cross over,"エツ、こ-す、こ-える etsu, ko-su, ko-eru",12
謁,言,audience,エツ etsu,15
閲,門,review,エツ etsu,15
炎,火,inflammation,"エン、ほのお en, honoo",8
怨,心,grudge,"エン、オン en, on",9
宴,宀,banquet,エン en,10
媛,女,princess,エン en,12
援,手,aid,エン en,12
煙,火,smoke,"エン、けむ-る、けむり、けむ-い en, kemu-ru, kemuri, kemu-i",13
猿,犬,monkey,"エン、さる en, saru",13
鉛,金,lead,"エン、なまり en, namari",13
縁,糸,affinity,"エン、ふち en, fuchi",15
艶,色,glossy,"エン、つや en, tsuya",19
汚,水,dirty,"オ、けが-す、けが-れる、けが-らわしい、よご-す、よご-れる、きたな-い o, kega-su, kega-reru, kega-rawashii, yogo-su, yogo-reru, kitana-i",6
凹,凵,concave,オウ ō,5
押,手,push,"オウ、お-す、お-さえる ō, o-su, o-saeru",8
旺,日,flourishing,オウ ō,8
欧,欠,Europe,オウ ō,8
殴,殳,assault,"オウ、なぐ-る ō, nagu-ru",8
翁,羽,venerable old man,オウ ō,10
奥,大,heart,"オウ、おく ō, oku",12
岡,山,hill,（おか）[6] (oka),8
憶,心,recollection,オク oku,16
臆,肉,timidity,オク oku,17
虞,虍,uneasiness,おそれ osore,13
乙,乙,the latter,オツ otsu,1
俺,人,"I, we",おれ ore,10
卸,卩,wholesale,"おろ-す、おろし oro-su, oroshi",9
穏,禾,calm,"オン、おだ-やか on, oda-yaka",16
佳,人,excellent,カ ka,8
苛,艸,torment,カ ka,8
架,木,rack,"カ、か-ける、か-かる ka, ka-keru, ka-karu",9
華,艸,splendor,"カ、（ケ）、はな ka, (ke), hana",10
菓,艸,confectionery,カ ka,11
渦,水,whirlpool,"カ、うず ka, uzu",12
嫁,女,marry into,"カ、よめ、とつ-ぐ ka, yome, totsu-gu",13
暇,日,spare time,"カ、ひま ka, hima",13
禍,示,calamity,カ ka,13
靴,革,shoes,"カ、くつ ka, kutsu",13
寡,宀,widow,カ ka,14
箇,竹,counters for things,カ ka,14
稼,禾,earnings,"カ、かせ-ぐ ka, kase-gu",15
蚊,虫,mosquito,か ka,10
牙,牙,tusk,"ガ、（ゲ）、きば ga, (ge), kiba",4
瓦,瓦,tile,"ガ、かわら ga, kawara",5
雅,隹,gracious,ガ ga,13
餓,食,starve,ガ ga,15
介,人,jammed in,カイ kai,4
戒,戈,commandment,"カイ、いまし-める kai, imashi-meru",7
怪,心,suspicious,"カイ、あや-しい、あや-しむ kai, aya-shii, aya-shimu",8
拐,手,kidnap,カイ kai,8
悔,心,repent,"カイ、く-いる、く-やむ、くや-しい kai, ku-iru, ku-yamu, kuya-shii",9
皆,白,all,"カイ、みな kai, mina",9
塊,土,clod,"カイ、かたまり kai, katamari",13
楷,木,square character style,カイ kai,13
潰,水,crush,"カイ、つぶ-す、つぶ-れる kai, tsubu-su, tsubu-reru",15
壊,土,demolition,"カイ、こわ-す、こわ-れる kai, kowa-su, kowa-reru",16
懐,心,pocket,"カイ、ふところ、なつ-かしい、なつ-かしむ、なつ-く、なつ-ける kai, futokoro, natsu-kashii, natsu-kashimu, natsu-ku, natsu-keru",16
諧,言,harmony,カイ kai,16
劾,力,censure,ガイ gai,8
崖,山,cliff,"ガイ、がけ gai, gake",11
涯,水,horizon,ガイ gai,11
慨,心,rue,ガイ gai,13
蓋,艸,cover,"ガイ、ふた gai, futa",13
該,言,above-stated,ガイ gai,13
概,木,outline,ガイ gai,14
骸,骨,dead remains,ガイ gai,16
垣,土,hedge,かき kaki,9
柿,木,persimmon,かき kaki,9
核,木,nucleus,カク kaku,10
殻,殳,husk,"カク、から kaku, kara",11
郭,邑,enclosure,カク kaku,11
較,車,contrast,カク kaku,13
隔,阜,isolate,"カク、へだ-てる、へだ-たる kaku, heda-teru, heda-taru",13
獲,犬,seize,"カク、え-る kaku, e-ru",16
嚇,口,menacing,カク kaku,17
穫,禾,harvest,カク kaku,18
岳,山,point,"ガク、たけ gaku, take",8
顎,頁,jaw,"ガク、あご gaku, ago",18
掛,手,hang,"か-ける、か-かる、かかり ka-keru, ka-karu, kakari",11
潟,水,lagoon,かた kata,15
括,手,fasten,カツ katsu,9
喝,口,hoarse,カツ katsu,11
渇,水,thirst,"カツ、かわ-く katsu, kawa-ku",11
葛,艸,arrowroot,"カツ、くず katsu, kuzu",12
滑,水,slippery,"カツ、コツ、すべ-る、なめ-らか katsu, kotsu, sube-ru, name-raka",13
褐,衣,brown,カツ katsu,13
轄,車,control,カツ katsu,17
且,一,moreover,か-つ ka-tsu,5
釜,金,kettle,かま kama,10
鎌,金,sickle,かま kama,18
刈,刀,reap,か-る ka-ru,4
甘,甘,sweet,"カン、あま-い、あま-える、あま-やかす kan, ama-i, ama-eru, ama-yakasu",5
汗,水,sweat,"カン、あせ kan, ase",6
缶,缶,tin can,カン kan,6
肝,肉,liver,"カン、きも kan, kimo",7
冠,冖,crown,"カン、かんむり kan, kanmuri",9
陥,阜,collapse,"カン、おちい-る、おとしい-れる kan, ochii-ru, otoshii-reru",10
乾,乙,dry,"カン、かわ-く、かわ-かす kan, kawa-ku, kawa-kasu",11
勘,力,intuition,カン kan,11
患,心,afflicted,"カン、わずら-う kan, wazura-u",11
貫,貝,pierce,"カン、つらぬ-く kan, tsuranu-ku",11
喚,口,yell,カン kan,12
堪,土,withstand,"カン、た-える kan, ta-eru",12
換,手,interchange,"カン、か-える、か-わる kan, ka-eru, ka-waru",12
敢,攴,daring,カン kan,12
棺,木,coffin,カン kan,12
款,欠,goodwill,カン kan,12
閑,門,leisure,カン kan,12
勧,力,persuade,"カン、すす-める kan, susu-meru",13
寛,宀,tolerant,カン kan,13
歓,欠,delight,カン kan,15
監,皿,oversee,カン kan,15
緩,糸,slacken,"カン、ゆる-い、ゆる-やか、ゆる-む、ゆる-める kan, yuru-i, yuru-yaka, yuru-mu, yuru-meru",15
憾,心,remorse,カン kan,16
還,辵,send back,カン kan,16
環,玉,ring,カン kan,17
韓,韋,Korea,カン kan,18
艦,舟,warship,カン kan,21
鑑,金,specimen,"カン、かんが-みる kan, kanga-miru",23
含,口,include,"ガン、ふく-む、ふく-める gan, fuku-mu, fuku-meru",7
玩,玉,trifle with,ガン gan,8
頑,頁,stubborn,ガン gan,13
企,人,plan,"キ、くわだ-てる ki, kuwada-teru",6
伎,人,deed,キ ki,6
岐,山,branch off,キ ki,7
忌,心,mourning,"キ、い-む、い-まわしい ki, i-mu, i-mawashii",7
奇,大,strange,キ ki,8
祈,示,pray,"キ、いの-る ki, ino-ru",8
軌,車,rut,キ ki,9
既,无,previously,"キ、すで-に ki, sude-ni",10
飢,食,hungry,"キ、う-える ki, u-eru",10
鬼,鬼,ghost,"キ、おに ki, oni",10
亀,龜,turtle,"キ、かめ ki, kame",11
幾,幺,how many,"キ、いく ki, iku",12
棋,木,chess piece,キ ki,12
棄,木,abandon,キ ki,13
毀,殳,destroy,キ ki,13
畿,田,capital,キ ki,15
輝,車,radiance,"キ、かがや-く ki, kagaya-ku",15
騎,馬,equestrian,キ ki,18
宜,宀,best regards,ギ gi,8
偽,人,falsehood,"ギ、いつわ-る、にせ gi, itsuwa-ru, nise",11
欺,欠,deceit,"ギ、あざむ-く gi, azamu-ku",12
儀,人,ceremony,ギ gi,15
戯,戈,frolic,"ギ、たわむ-れる gi, tawamu-reru",15
擬,手,mimic,ギ gi,17
犠,牛,sacrifice,ギ gi,17
菊,艸,chrysanthemum,キク kiku,11
吉,口,good luck,"キチ、キツ kichi, kitsu",6
喫,口,consume,キツ kitsu,12
詰,言,packed,"キツ、つ-める、つ-まる、つ-む kitsu, tsu-meru, tsu-maru, tsu-mu",13
却,卩,instead,キャク kyaku,7
脚,肉,leg,"キャク、（キャ）、あし kyaku, (kya), ashi",11
虐,虍,tyrannize,"ギャク、しいた-げる gyaku, shiita-geru",9
及,又,reach out,"キュウ、およ-ぶ、およ-び、およ-ぼす kyū, oyo-bu, oyo-bi, oyo-bosu",3
丘,一,hill,"キュウ、おか kyū, oka",5
朽,木,decay,"キュウ、く-ちる kyū, ku-chiru",6
臼,臼,mortar,"キュウ、うす kyū, usu",6
糾,糸,twist,キュウ kyū,9
嗅,口,smell,"キュウ、か-ぐ kyū, ka-gu",13
窮,穴,hard up,"キュウ、きわ-める、きわ-まる kyū, kiwa-meru, kiwa-maru",15
巨,工,gigantic,キョ kyo,5
拒,手,repel,"キョ、こば-む kyo, koba-mu",8
拠,手,foothold,"キョ、コ kyo, ko",8
虚,虍,void,"キョ、（コ） kyo, (ko)",11
距,足,long-distance,キョ kyo,12
御,彳,honorable,"ギョ、ゴ、おん gyo, go, on",12
凶,凵,villain,キョウ kyō,4
叫,口,shout,"キョウ、さけ-ぶ kyō, sake-bu",6
狂,犬,lunatic,"キョウ、くる-う、くる-おしい kyō, kuru-u, kuru-oshii",7
享,亠,receive,キョウ kyō,8
況,水,condition,キョウ kyō,8
峡,山,gorge,キョウ kyō,9
挟,手,pinch,"キョウ、はさ-む、はさ-まる kyō, hasa-mu, hasa-maru",9
狭,犬,cramped,"キョウ、せま-い、せば-める、せば-まる kyō, sema-i, seba-meru, seba-maru",9
恐,心,fear,"キョウ、おそ-れる、おそ-ろしい kyō, oso-reru, oso-roshii",10
恭,心,respect,"キョウ、うやうや-しい kyō, uyauya-shii",10
脅,肉,threaten,"キョウ、おびや-かす、おど-す、おど-かす kyō, obiya-kasu, odo-su, odo-kasu",10
矯,矢,rectify,"キョウ、た-める kyō, ta-meru",17
響,音,echo,"キョウ、ひび-く kyō, hibi-ku",20
驚,馬,wonder,"キョウ、おどろ-く、おどろ-かす kyō, odoro-ku, odoro-kasu",22
仰,人,face-up,"ギョウ、（コウ）、あお-ぐ、おお-せ gyō, (kō), ao-gu, oo-se",6
暁,日,daybreak,"ギョウ、あかつき gyō, akatsuki",12
凝,冫,congeal,"ギョウ、こ-る、こ-らす gyō, ko-ru, ko-rasu",16
巾,巾,towel,キン kin,3
斤,斤,axe,キン kin,4
菌,艸,germ,キン kin,11
琴,玉,harp,"キン、こと kin, koto",12
僅,人,a wee bit,"キン、わず-か kin, wazu-ka",13
緊,糸,tense,キン kin,15
錦,金,brocade,"キン、にしき kin, nishiki",16
謹,言,discreet,"キン、つつし-む kin, tsutsushi-mu",17
襟,衣,collar,"キン、えり kin, eri",18
吟,口,versify,ギン gin,7
駆,馬,drive,"ク、か-ける、か-る ku, ka-keru, ka-ru",14
惧,心,dread,グ gu,11
愚,心,foolish,"グ、おろ-か gu, oro-ka",13
偶,人,accidentally,グウ gū,11
遇,辵,interview,グウ gū,12
隅,阜,corner,"グウ、すみ gū, sumi",12
串,丨,skewer,くし kushi,7
屈,尸,yield,クツ kutsu,8
掘,手,dig,"クツ、ほ-る kutsu, ho-ru",11
窟,穴,cavern,クツ kutsu,13
熊,火,bear,くま kuma,14
繰,糸,winding,く-る ku-ru,19
勲,力,meritorious deed,クン kun,15
薫,艸,fragrant,"クン、かお-る kun, kao-ru",16
刑,刀,punish,ケイ kei,6
茎,艸,stalk,"ケイ、くき kei, kuki",8
契,大,pledge,"ケイ、ちぎ-る kei, chigi-ru",9
恵,心,favor,"ケイ、エ、めぐ-む kei, e, megu-mu",10
啓,口,disclose,ケイ kei,11
掲,手,put up (a notice),"ケイ、かか-げる kei, kaka-geru",11
渓,水,mountain stream,ケイ kei,11
蛍,虫,lightning-bug,"ケイ、ほたる kei, hotaru",11
傾,人,lean,"ケイ、かたむ-く、かたむ-ける kei, katamu-ku, katamu-keru",13
携,手,portable,"ケイ、たずさ-える、たずさ-わる kei, tazusa-eru, tazusa-waru",13
継,糸,inherit,"ケイ、つ-ぐ kei, tsu-gu",13
詣,言,visit a temple,"ケイ、もう-でる kei, mō-deru",13
慶,心,jubilation,ケイ kei,15
憬,心,long for,ケイ kei,15
稽,禾,consider,ケイ kei,15
憩,心,recess,"ケイ、いこ-い、いこ-う kei, iko-i, iko-u",16
鶏,鳥,chicken,"ケイ、にわとり kei, niwatori",19
迎,辵,welcome,"ゲイ、むか-える gei, muka-eru",7
鯨,魚,whale,"ゲイ、くじら gei, kujira",19
隙,阜,fissure,"ゲキ、すき geki, suki",13
撃,手,beat,"ゲキ、う-つ geki, u-tsu",15
桁,木,beam,けた keta,10
傑,人,greatness,ケツ ketsu,13
肩,肉,shoulder,"ケン、かた ken, kata",8
倹,人,frugal,ケン ken,10
兼,八,concurrently,"ケン、か-ねる ken, ka-neru",10
剣,刀,sabre,"ケン、つるぎ ken, tsurugi",10
拳,手,fist,"ケン、こぶし ken, kobushi",10
軒,車,flats,"ケン、のき ken, noki",10
圏,囗,sphere,ケン ken,12
堅,土,strict,"ケン、かた-い ken, kata-i",12
嫌,女,dislike,"ケン、（ゲン）、きら-う、いや ken, (gen), kira-u, iya",13
献,犬,offering,"ケン、（コン） ken, (kon)",13
遣,辵,dispatch,"ケン、つか-う、つか-わす ken, tsuka-u, tsuka-wasu",13
賢,貝,intelligent,"ケン、かしこ-い ken, kashiko-i",16
謙,言,self-effacing,ケン ken,17
鍵,金,key,"ケン、かぎ ken, kagi",17
繭,糸,cocoon,"ケン、まゆ ken, mayu",18
顕,頁,appear,ケン ken,18
懸,心,suspend,"ケン、（ケ）、か-ける、か-かる ken, (ke), ka-keru, ka-karu",20
幻,幺,phantasm,"ゲン、まぼろし gen, maboroshi",4
玄,玄,mysterious,ゲン gen,5
弦,弓,bowstring,"ゲン、つる gen, tsuru",8
舷,舟,gunwale,ゲン gen,11
股,肉,crotch,"コ、また ko, mata",8
虎,虍,tiger,"コ、とら ko, tora",8
孤,子,orphan,コ ko,9
弧,弓,arc,コ ko,9
枯,木,wither,"コ、か-れる、か-らす ko, ka-reru, ka-rasu",9
雇,隹,employ,"コ、やと-う ko, yato-u",12
誇,言,boast,"コ、ほこ-る ko, hoko-ru",13
鼓,鼓,drum,"コ、つづみ ko, tsuzumi",13
錮,金,tie up,コ ko,16
顧,頁,look back,"コ、かえり-みる ko, kaeri-miru",21
互,二,mutually,"ゴ、たが-い go, taga-i",4
呉,口,give,ゴ go,7
娯,女,recreation,ゴ go,10
悟,心,enlightenment,"ゴ、さと-る go, sato-ru",10
碁,石,Go,ゴ go,13
勾,勹,capture,コウ kō,4
孔,子,cavity,コウ kō,4
巧,工,adroit,"コウ、たく-み kō, taku-mi",5
甲,田,armor,"コウ、カン kō, kan",5
江,水,inlet,"コウ、え kō, e",6
坑,土,pit,コウ kō,7
抗,手,confront,コウ kō,7
攻,攴,aggression,"コウ、せ-める kō, se-meru",7
更,曰,grow late,"コウ、さら、ふ-ける、ふ-かす kō, sara, fu-keru, fu-kasu",7
拘,手,arrest,コウ kō,8
肯,肉,agreement,コウ kō,8
侯,人,marquis,コウ kō,9
恒,心,constancy,コウ kō,9
洪,水,deluge,コウ kō,9
荒,艸,laid waste,"コウ、あら-い、あ-れる、あ-らす kō, ara-i, a-reru, a-rasu",9
郊,邑,outskirts,コウ kō,9
香,香,incense,"コウ、（キョウ）、か、かお-り、かお-る kō, (kyō), ka, kao-ri, kao-ru",9
貢,貝,tribute,"コウ、（ク）、みつ-ぐ kō, (ku), mitsu-gu",10
控,手,withdraw,"コウ、ひか-える kō, hika-eru",11
梗,木,close up,コウ kō,11
喉,口,throat,"コウ、のど kō, nodo",12
慌,心,disconcerted,"コウ、あわ-てる、あわ-ただしい kō, awa-teru, awa-tadashii",12
硬,石,stiff,"コウ、かた-い kō, kata-i",12
絞,糸,strangle,"コウ、しぼ-る、し-める、し-まる kō, shibo-ru, shi-meru, shi-maru",12
項,頁,paragraph,コウ kō,12
溝,水,gutter,"コウ、みぞ kō, mizo",13
綱,糸,hawser,"コウ、つな kō, tsuna",14
酵,酉,fermentation,コウ kō,14
稿,禾,draft,コウ kō,15
衡,行,equilibrium,コウ kō,16
購,貝,subscription,コウ kō,17
乞,乙,beg,こ-う ko-u,3
拷,手,torture,ゴウ gō,9
剛,刀,sturdy,ゴウ gō,10
傲,人,be proud,ゴウ gō,13
豪,豕,overpowering,ゴウ gō,14
克,儿,overcome,コク koku,7
酷,酉,cruel,コク koku,14
獄,犬,prison,ゴク goku,14
駒,馬,horse,こま koma,15
込,辵,crowded,"こ-む、こ-める ko-mu, ko-meru",5
頃,頁,times,ころ koro,11
昆,日,descendants,コン kon,8
恨,心,rancor,"コン、うら-む、うら-めしい kon, ura-mu, ura-meshii",9
婚,女,marriage,コン kon,11
痕,疒,mark,"コン、あと kon, ato",11
紺,糸,dark blue,コン kon,11
魂,鬼,soul,"コン、たましい kon, tamashii",14
墾,土,ground-breaking,コン kon,16
懇,心,sociable,"コン、ねんご-ろ kon, nengo-ro",17
佐,人,help,サ sa,7
沙,水,sand,サ sa,7
唆,口,tempt,"サ、そそのか-す sa, sosonoka-su",10
詐,言,lie,サ sa,12
鎖,金,chain,"サ、くさり sa, kusari",18
挫,手,sprain,ザ za,10
采,釆,form,サイ sai,8
砕,石,smash,"サイ、くだ-く、くだ-ける sai, kuda-ku, kuda-keru",9
宰,宀,superintend,サイ sai,10
栽,木,plantation,サイ sai,10
彩,彡,coloring,"サイ、いろど-る sai, irodo-ru",11
斎,齊,purification,サイ sai,11
債,人,bond,サイ sai,13
催,人,sponsor,"サイ、もよお-す sai, moyoo-su",13
塞,土,obstruct,"サイ、ソク、ふさ-ぐ、ふさ-がる sai, soku, fusa-gu, fusa-garu",13
歳,止,year-end,"サイ、（セイ） sai, (sei)",13
載,車,ride,"サイ、の-せる、の-る sai, no-seru, no-ru",13
埼,土,cape (geography),（さい）[6] (sai),11
剤,刀,dose,ザイ zai,10
崎,山,promontory,さき saki,11
削,刀,plane,"サク、けず-る saku, kezu-ru",9
柵,木,fence,サク saku,9
索,糸,cord,サク saku,10
酢,酉,vinegar,"サク、す saku, su",12
搾,手,squeeze,"サク、しぼ-る saku, shibo-ru",13
錯,金,confused,サク saku,16
咲,口,blossom,さ-く sa-ku,9
刹,刀,temple,"サツ、セツ satsu, setsu",8
拶,手,be imminent,サツ satsu,9
撮,手,snapshot,"サツ、と-る satsu, to-ru",15
擦,手,grate,"サツ、す-る、す-れる satsu, su-ru, su-reru",17
桟,木,scaffold,サン san,10
惨,心,wretched,"サン、ザン、みじ-め san, zan, miji-me",11
傘,人,umbrella,"サン、かさ san, kasa",12
斬,斤,kill by slicing,"ザン、き-る zan, ki-ru",11
暫,日,temporarily,ザン zan,15
旨,日,delicious,"シ、むね shi, mune",6
伺,人,pay respects,"シ、うかが-う shi, ukaga-u",7
刺,刀,thorn,"シ、さ-す、さ-さる shi, sa-su, sa-saru",8
祉,示,welfare,シ shi,8
肢,肉,limb,シ shi,8
施,方,carry out,"シ、セ、ほどこ-す shi, se, hodoko-su",9
恣,心,selfish,シ shi,10
脂,肉,fat,"シ、あぶら shi, abura",10
紫,糸,purple,"シ、むらさき shi, murasaki",12
嗣,口,heir,シ shi,13
雌,隹,feminine,"シ、め、めす shi, me, mesu",14
摯,手,seriousness,シ shi,15
賜,貝,grant,"シ、たまわ-る shi, tamawa-ru",15
諮,言,consult with,"シ、はか-る shi, haka-ru",16
侍,人,waiter,"ジ、さむらい ji, samurai",8
滋,水,nourishing,ジ ji,12
慈,心,mercy,"ジ、いつく-しむ ji, itsuku-shimu",13
